date,loc,count,source,SFIPS,SFIPS,CFIPS,CFIPS,PLFIPS,GNIS-ID-maybe,unclear11,pop1990,pop2000,Name,State-abb,State,unclear17,unclear18,unclear19,unclear20,unclear21,unclear22,unclear23,unclear24,unclear25,Long,Lat
11/17/2011,Los Angeles,72,http://www.newbritainherald.com/articles/2011/11/18/news/doc4ec5d320d8757076501325.txt,06,06,037,037,20802,1660583,261,126379,124283,EAST LOS ANGELES,CA,CALIFORNIA,3,b'             ',3,0,8470,8470,0,b'             ',0,-118.1686,34.0326
11/17/2011,Dallas,17,http://www.chron.com/news/houston-texas/article/Police-arrest-about-a-dozen-protesters-at-Travis-2275359.php,48,48,113,113,19000,1380944,b'           ',1006877,1188580,DALLAS,TX,TEXAS,1,b'             ',1,0,13460,13460,0,b'             ',0,-96.7652,32.7942
11/17/2011,New York,300,http://www.nbcphiladelphia.com/news/local/134080988.html,36,36,017,017,b'       ',946252,112,0,8008278,NEW YORK,NY,NEW YORK,b'             ',b'             ',b'              ',0,0,0,0,b'             ',0,-73.96542,40.78232
11/17/2011,Portland,25,http://www.stltoday.com/news/local/metro/fourteen-arrested-as-unions-occupy-st-louis-protestors-unite/article_8f3fe2b4-e7be-5234-8729-7817b3bf65f3.html,41,41,051,051,59000,1136645,b'           ',437319,529121,PORTLAND DOWNTOWN,OR,OREGON,1,b'             ',1,0,4000,2840,0,b'             ',0,-122.68,45.52
11/17/2011,Atlanta,8,http://www.postbulletin.com/news/stories/display.php?id=1475651,13,13,121,121,04000,351615,1016,0,486411,ATLANTA,GA,GEORGIA,1,b'             ',1,0,10000,10000,0,b'             ',0,-84.39035,33.74884
11/17/2011,Las Vegas,21,http://latimesblogs.latimes.com/lanow/2011/11/occupy-la-arrests.html,32,32,003,003,51800,847435,1845,47707,115488,NORTH LAS VEGAS,NV,NEVADA,1,b'             ',1,0,7000,490,0,b'             ',0,-115.1442,36.2678
11/17/2011,Berkeley,2,http://www.reuters.com/article/2011/11/17/us-protests-dallas-eviction-idUSTRE7AG1PE20111117,06,06,001,001,06000,1658037,150,102724,102743,BERKELEY,CA,CALIFORNIA,1,b'             ',1,0,8300,8300,0,b'             ',0,-122.2973,37.8672
11/17/2011,Tampa,3,http://today.msnbc.msn.com/id/45340184/ns/today-today_news/t/police-occupy-wall-street-protesters-arrested-nyc/#.TsbKxGXgfrc,12,12,057,057,71000,292005,48,280015,303447,TAMPA,FL,FLORIDA,1,b'             ',1,0,7490,7490,0,b'             ',0,-82.4821,27.959
11/17/2011,San Jose,1,http://www.katu.com/news/local/134020653.html,06,06,085,085,68000,0608568,b'           ',782248,894943,SAN JOSE,CA,CALIFORNIA,1,b'             ',1,0,8710,8710,0,b'             ',0,-121.8498,37.304
11/17/2011,Milwaukee,4,http://www.ajc.com/news/atlanta/8-occupy-atlanta-protesters-1230786.html,55,55,079,079,75125,1574469,670,20958,21256,SOUTH MILWAUKEE,WI,WISCONSIN,1,b'             ',1,0,5890,5890,0,b'             ',0,-87.8622,42.9129
11/16/2011,San Francisco,100,http://www.therepublic.com/view/story/22aa8a7bcb3e4c2c8f28a84fcfb4bf4a/NV--Occupy-Las-Vegas/,06,06,075,075,b'       ',277593,52,0,b'            ',SAN FRANCISCO,CA,CALIFORNIA,1,b'             ',1,0,13080,13080,0,b'             ',0,-122.41942,37.77493
11/16/2011,Columbia,19,http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2011/11/17/BAC61M0GT7.DTL,45,45,079,079,16000,1245051,314,98052,116278,COLUMBIA,SC,SOUTH CAROLINA,1,b'             ',1,0,3400,3400,0,b'             ',0,-81.035,34.001
11/16/2011,Wichita,1,http://www2.tbo.com/news/breaking-news/2011/nov/17/police-arrest-three-more-occupy-tampa-protesters-ar-325353/,20,20,173,173,b'       ',485662,1299,0,b'            ',EAST WICHITA,KS,KANSAS,2,b'             ',2,0,5860,0,0,b'             ',0,-97.2584,37.6847
11/16/2011,Fresno,3,http://abclocal.go.com/kgo/story?section=news/local/south_bay&id=8435904,06,06,019,019,27000,277606,296,354202,427652,FRESNO,CA,CALIFORNIA,1,b'             ',1,0,8660,8660,0,b'             ',0,-119.7929,36.7806
11/16/2011,Portland,1,http://www.jsonline.com/news/milwaukee/occupy-demonstration-closes-north-ave-bridge-es33oum-134083488.html,41,41,051,051,59000,1136645,b'           ',437319,529121,PORTLAND DOWNTOWN,OR,OREGON,1,b'             ',1,0,4000,2840,0,b'             ',0,-122.68,45.52
11/16/2011,Pittsburgh,5,"http://www.latimes.com/news/local/la-me-sf-occupy-20111117,0,5764736.story",42,42,003,003,61000,1213644,b'           ',369879,334563,PITTSBURGH,PA,PENNSYLVANIA,1,b'             ',1,0,13070,13070,0,b'             ',0,-79.9767,40.4392
11/16/2011,San Diego,9,http://www.postandcourier.com/news/2011/nov/17/troopers-arrest-19-at-occupy-columbia/,06,06,073,073,66000,0607366,b'           ',54249,54260,SAN DIEGO,CA,CALIFORNIA,1,b'             ',1,0,8720,7640,0,b'             ',0,-117.1564,32.7153
11/16/2011,Des Moines,1,http://www.kansas.com/2011/11/17/2105528/protester-arrested-at-governors.html#ixzz1fw0o1SGE,19,19,153,153,21000,465961,864,193187,198682,DES MOINES,IA,IOWA,1,b'             ',1,0,9550,9550,0,b'             ',0,-93.6174,41.5767
11/16/2011,Cincinnati,15,http://www.fresnobee.com/2011/11/16/2616495/3-occupy-fresno-protesters-arrested.html#storylink=mirelated,39,39,061,061,15000,1066650,683,364040,331285,CINCINNATI,OH,OHIO,1,b'             ',1,0,10460,10460,0,b'             ',0,-84.506,39.1398
11/15/2011,New York,200,http://www.youtube.com/watch?v=gNHjcefl7k0,36,36,017,017,b'       ',946252,112,0,8008278,NEW YORK,NY,NEW YORK,b'             ',b'             ',b'              ',0,0,0,0,b'             ',0,-73.96542,40.78232
11/15/2011,Charlotte,8,http://www.post-gazette.com/pg/11320/1190192-53.stm,37,37,119,119,12000,996534,745,395934,540828,UNC CHARLOTTE,NC,NORTH CAROLINA,1,b'             ',1,0,3000,3000,0,b'             ',0,-80.7291,35.3025
11/15/2011,Los Angeles,5,http://latimesblogs.latimes.com/lanow/2011/11/nine-arrested-san-diego-police-sweep-homeless-camp-near-occupy.html,06,06,037,037,20802,1660583,261,126379,124283,EAST LOS ANGELES,CA,CALIFORNIA,3,b'             ',3,0,8470,8470,0,b'             ',0,-118.1686,34.0326
11/15/2011,Albany,3,http://www.desmoinesregister.com/article/20111116/NEWS/111116048/Police-protesters-tell-different-stories-Occupy-Des-Moines-arrest,36,36,001,001,01000,977310,127,101082,95658,ALBANY,NY,NEW YORK,1,b'             ',1,0,9600,9600,0,b'             ',0,-73.7785,42.6606
11/15/2011,Seattle,6,http://communitypress.cincinnati.com/article/AB/20111115/NEWS010701/111116004/15-Occupy-Cincinnati-protesters-arrested?odyssey=mod%7Cnewswell%7Ctext%7CCOMMUNITIES%7Cs,53,53,033,033,63000,1512650,350,516259,563374,SEATTLE,WA,WASHINGTON,1,b'             ',1,0,4260,4260,0,b'             ',0,-122.3503,47.6218
11/15/2011,Houston,1,http://today.msnbc.msn.com/id/45299622/ns/today-today_news/t/occupy-protesters-arrested-police-clear-new-york-camp/#.TsK-2WXgfrc,48,48,201,201,35000,1380948,b'           ',1630553,1953631,HOUSTON,TX,TEXAS,1,b'             ',1,0,13470,13470,0,b'             ',0,-95.3867,29.7687
11/15/2011,Santa Barbara,1,http://www2.wnct.com/news/2011/nov/16/arrests-made-front-charlotte-bank-america-branch-ar-1614978/,06,06,083,083,69070,0608369,b'           ',85571,92325,SANTA BARBARA,CA,CALIFORNIA,1,b'             ',1,0,8110,8110,0,b'             ',0,-119.7219,34.4285
11/15/2011,Columbus,7,http://www.myfoxla.com/dpp/news/local/occupy-la-protesters-face-charges-in-camp-crimes-20111115,39,39,049,049,18000,1080996,800,632910,711470,COLUMBUS,OH,OHIO,1,b'             ',1,0,10480,10480,0,b'             ',0,-82.9874,39.9889
11/15/2011,El Paso,7,http://www.fox23news.com/news/local/story/At-least-3-protesters-arrested-Tuesday-night/MqOmZ2CJK0ywYxLMyUYSuA.cspx?autoplay=1,48,48,141,141,24000,1380946,b'           ',515342,563662,CENTRAL EL PASO,TX,TEXAS,1,b'             ',1,0,14500,13440,0,b'             ',0,-106.48214,31.78326
11/15/2011,Asheville,1,http://www.seattlepi.com/local/komo/article/Elderly-woman-priest-pepper-sprayed-during-2271197.php#photo-1758709,37,37,021,021,02140,1018864,2134,61607,68889,DOWNTOWN ASHEVILLE,NC,NORTH CAROLINA,1,b'             ',1,0,6030,6030,0,b'             ',0,-82.5514,35.5953
11/14/2011,Oakland,32,http://www.chron.com/news/houston-texas/article/Occupy-Houston-reports-arrest-of-protester-at-park-2271119.php,06,06,001,001,53000,0600153,b'           ',372242,399484,OAKLAND,CA,CALIFORNIA,1,b'             ',1,0,8680,8680,0,b'             ',0,-122.2245,37.7715
11/14/2011,Eureka,33,http://www.noozhawk.com/article/111511_occupy_isla_vista_arrest/,06,06,023,023,23042,277605,44,27025,26128,EUREKA,CA,CALIFORNIA,1,b'             ',1,0,6470,6470,0,b'             ',0,-124.16,40.8
11/14/2011,Tulsa,6,http://www.wfmj.com/story/16046490/police-in-ohio-arrest-7-occupy-protesters-at-bank,40,40,143,143,75000,1100962,b'           ',367302,393049,TULSA,OK,OKLAHOMA,1,b'             ',1,0,500,-20,0,b'             ',0,-95.9225,36.1339
11/13/2011,Portland,50,http://www.elpasotimes.com/ci_19338993?source=most_viewed,41,41,051,051,59000,1136645,b'           ',437319,529121,PORTLAND DOWNTOWN,OR,OREGON,1,b'             ',1,0,4000,2840,0,b'             ',0,-122.68,45.52
11/13/2011,Denver,3,http://www.wlos.com/shared/newsroom/top_stories/videos/wlos_vid_5966.shtml,08,08,031,031,20000,201738,5277,467610,554636,DENVER,CO,COLORADO,1,+,1+,0,200,0,0,L,195,-104.8727,39.768
11/13/2011,Albany,13,http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2011/11/14/BAD91LUQMM.DTL&tsp=1,36,36,001,001,01000,977310,127,101082,95658,ALBANY,NY,NEW YORK,1,b'             ',1,0,9600,9600,0,b'             ',0,-73.7785,42.6606
11/13/2011,Gainesville,3,http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2011/11/14/BAGA1LUSGK.DTL,12,12,001,001,25175,282874,183,84770,95447,GAINESVILLE,FL,FLORIDA,1,b'             ',1,0,7390,7390,0,b'             ',0,-82.3363,29.6742
11/13/2011,Fresno,5,http://www.krmg.com/news/news/local/arrests-resume-downtown-occupy-tulsa-members-retur/nFcqY/,06,06,019,019,27000,277606,296,354202,427652,FRESNO,CA,CALIFORNIA,1,b'             ',1,0,8660,8660,0,b'             ',0,-119.7929,36.7806
11/13/2011,San Diego,5,http://www.reuters.com/article/2011/11/14/us-usa-protests-idUSTRE7AB05L20111114,06,06,073,073,66000,0607366,b'           ',54249,54260,SAN DIEGO,CA,CALIFORNIA,1,b'             ',1,0,8720,7640,0,b'             ',0,-117.1564,32.7153
11/12/2011,St. Louis,27,http://www.denverpost.com/commented/ci_19328794?source=commented-,29,29,510,510,65000,765765,b'           ',396685,348189,ST. LOUIS,MO,MISSOURI,1,b'             ',1,0,9820,9820,0,b'             ',0,-90.2443,38.636
11/12/2011,Salt Lake City,19,http://www.timesunion.com/local/article/DA-Protesters-won-t-face-charges-2267625.php,49,49,035,035,67000,1454997,4266,0,181743,SALT LAKE CITY,UT,UTAH,1,b'             ',1,0,7370,3050,0,b'             ',0,-111.87,40.7773
11/12/2011,Denver,17,http://www.gainesville.com/article/20111113/ARTICLES/111119818/-1/news?Title=Police-and-State-briefs-for-Nov-14-2011,08,08,031,031,20000,201738,5277,467610,554636,DENVER,CO,COLORADO,1,+,1+,0,200,0,0,L,195,-104.8727,39.768
11/12/2011,Fresno,1,http://www.fresnobee.com/2011/11/13/2613671/park-arrests-continue-for-occupy.html,06,06,019,019,27000,277606,296,354202,427652,FRESNO,CA,CALIFORNIA,1,b'             ',1,0,8660,8660,0,b'             ',0,-119.7929,36.7806
11/12/2011,Springfield,8,http://www.signonsandiego.com/news/2011/nov/14/despite-weekend-arrests-occupy-sd-protest/,17,17,167,167,72000,426595,600,105227,111454,SPRINGFIELD,IL,ILLINOIS,1,b'             ',1,0,13010,13010,0,b'             ',1127,-89.6447,39.7814
11/12/2011,Asheville,3,http://www.stltoday.com/news/local/govt-and-politics/kiener-quiet-saturday-after-arrest-of-occupy-st-louis-protesters/article_8bc55bfc-0c9e-11e1-b678-0019bb30f31a.html,37,37,021,021,02140,1018864,2134,61607,68889,DOWNTOWN ASHEVILLE,NC,NORTH CAROLINA,1,b'             ',1,0,6030,6030,0,b'             ',0,-82.5514,35.5953
11/12/2011,Albany,24,http://www.ktvu.com/news/ap/crime/19-arrested-at-occupy-salt-lake-city-protests/nFcQ9/,36,36,001,001,01000,977310,127,101082,95658,ALBANY,NY,NEW YORK,1,b'             ',1,0,9600,9600,0,b'             ',0,-73.7785,42.6606
11/12/2011,Albany,1,http://www.denverpost.com/commented/ci_19323026?source=commented-,36,36,001,001,01000,977310,127,101082,95658,ALBANY,NY,NEW YORK,1,b'             ',1,0,9600,9600,0,b'             ',0,-73.7785,42.6606
11/11/2011,Denver,1,http://www.fresnobee.com/2011/11/12/2612417/one-overnight-arrest-at-occupy.html,08,08,031,031,20000,201738,5277,467610,554636,DENVER,CO,COLORADO,1,+,1+,0,200,0,0,L,195,-104.8727,39.768
11/11/2011,Seattle,2,http://www.news-leader.com/article/20111112/NEWS01/111120362/Occupy-Springfield-arrests?odyssey=mod%7Cnewswell%7Ctext%7CSpecial%20Reports%7Cs,53,53,033,033,63000,1512650,350,516259,563374,SEATTLE,WA,WASHINGTON,1,b'             ',1,0,4260,4260,0,b'             ',0,-122.3503,47.6218
11/10/2011,Fresno,11,http://www.mountainx.com/article/37392/Asheville-police-arrest-Vets-after-midnight-in-Veterans-Day-protest-downtown-UPDATED,06,06,019,019,27000,277606,296,354202,427652,FRESNO,CA,CALIFORNIA,1,b'             ',1,0,8660,8660,0,b'             ',0,-119.7929,36.7806
11/10/2011,Norfolk,6,http://www.timesunion.com/local/article/24-arrested-at-Occupy-Albany-2265945.php,51,51,710,710,57000,1497051,10,103907,234403,DOWNTOWN NORFOLK,VA,VIRGINIA,1,b'             ',1,0,14000,3480,0,b'             ',0,-76.2835,36.855
11/10/2011,Los Angeles,11,http://onespot.wsj.com/nyc-news/2011/11/12/c9305/occupy-albany-protester-is-arrested-on,06,06,037,037,20802,1660583,261,126379,124283,EAST LOS ANGELES,CA,CALIFORNIA,3,b'             ',3,0,8470,8470,0,b'             ',0,-118.1686,34.0326
11/10/2011,Tucson,11,http://www.examiner.com/conservative-in-spokane/occupy-denver-protesters-invade-conservative-conference-one-man-arrested,04,04,019,019,77000,43534,2483,405390,486699,TUCSON,AZ,ARIZONA,1,b'             ',1,0,1780,1780,0,b'             ',0,-110.8917,32.1958
11/10/2011,Richmond,2,http://www.seattlepi.com/local/article/Occpy-Seattle-costs-city-more-than-half-million-2264896.php#next,51,51,760,760,67000,1499957,190,203056,197790,DOWNTOWN RICHMOND,VA,VIRGINIA,1,b'             ',1,0,13000,3540,0,b'             ',0,-77.4746,37.5311
11/10/2011,Burlington,1,http://www.mercurynews.com/breaking-news/ci_19308139,50,50,007,007,10675,1456663,113,39127,38889,BURLINGTON,VT,VERMONT,1,b'             ',1,0,690,690,0,b'             ',0,-73.2262,44.4881
11/9/2011,Berkeley,39,"http://www.wtkr.com/news/wtkr-occupy-norfolk-statement-thursday,0,4791623.story?track=rss",06,06,001,001,06000,1658037,150,102724,102743,BERKELEY,CA,CALIFORNIA,1,b'             ',1,0,8300,8300,0,b'             ',0,-122.2973,37.8672
11/9/2011,Mobile,20,http://www.dailybruin.com/index.php/article/2011/11/protesters_march_to_demand_refunding_of_california_public_education,01,01,097,097,50000,155153,16,196278,198915,DOWNTOWN MOBILE,AL,ALABAMA,1,b'             ',1,0,1000,4710,0,b'             ',0,-88.0389,30.6906
11/9/2011,Houston,7,http://www.kgun9.com/news/local/133645808.html,48,48,201,201,35000,1380948,b'           ',1630553,1953631,HOUSTON,TX,TEXAS,1,b'             ',1,0,13470,13470,0,b'             ',0,-95.3867,29.7687
11/9/2011,Dallas,8,http://www2.timesdispatch.com/news/2011/nov/09/27/richmond-protesters-march-monroe-park-ar-1448293/,48,48,113,113,19000,1380944,b'           ',1006877,1188580,DALLAS,TX,TEXAS,1,b'             ',1,0,13460,13460,0,b'             ',0,-96.7652,32.7942
11/9/2011,Tampa,3,http://www.wcax.com/story/16014342/chaos-erupts-in-burlingtons-occupy-vermont-camp,12,12,057,057,71000,292005,48,280015,303447,TAMPA,FL,FLORIDA,1,b'             ',1,0,7490,7490,0,b'             ',0,-82.4821,27.959
11/9/2011,Fresno,7,http://www.cbsnews.com/8301-201_162-57322395/cops-arrest-dozens-of-occupy-cal-protesters/,06,06,019,019,27000,277606,296,354202,427652,FRESNO,CA,CALIFORNIA,1,b'             ',1,0,8660,8660,0,b'             ',0,-119.7929,36.7806
11/8/2011,Fresno,9,http://www.fox10tv.com/dpp/news/local_news/Occupy-Mobile-protestors-arrested,06,06,019,019,27000,277606,296,354202,427652,FRESNO,CA,CALIFORNIA,1,b'             ',1,0,8660,8660,0,b'             ',0,-119.7929,36.7806
11/8/2011,Asheville,1,http://abclocal.go.com/ktrk/story?section=news/local&id=8424402,37,37,021,021,02140,1018864,2134,61607,68889,DOWNTOWN ASHEVILLE,NC,NORTH CAROLINA,1,b'             ',1,0,6030,6030,0,b'             ',0,-82.5514,35.5953
11/8/2011,Eureka,13,http://www.chron.com/news/article/Police-arrest-8-Occupy-protesters-in-Dallas-demos-2255362.php,06,06,023,023,23042,277605,44,27025,26128,EUREKA,CA,CALIFORNIA,1,b'             ',1,0,6470,6470,0,b'             ',0,-124.16,40.8
11/7/2011,Atlanta,5,http://www2.tbo.com/news/breaking-news/2011/nov/09/more-occupy-tampa-protestors-arrested-early-today-ar-301911/,13,13,121,121,04000,351615,1016,0,486411,ATLANTA,GA,GEORGIA,1,b'             ',1,0,10000,10000,0,b'             ',0,-84.39035,33.74884
11/7/2011,Tampa,8,http://www.fresnobee.com/2011/11/09/2607871/7-arrests-made-at-occupy-fresno.html,12,12,057,057,71000,292005,48,280015,303447,TAMPA,FL,FLORIDA,1,b'             ',1,0,7490,7490,0,b'             ',0,-82.4821,27.959
11/7/2011,Portland,2,http://www.fresnobee.com/2011/11/08/2606596/9-occupy-fresno-protesters-arrested.html,41,41,051,051,59000,1136645,b'           ',437319,529121,PORTLAND DOWNTOWN,OR,OREGON,1,b'             ',1,0,4000,2840,0,b'             ',0,-122.68,45.52
11/7/2011,Tucson,24,http://www.mountainx.com/article/37298/Occupy-Asheville-protester-arrested-for-passing-out-fliers,04,04,019,019,77000,43534,2483,405390,486699,TUCSON,AZ,ARIZONA,1,b'             ',1,0,1780,1780,0,b'             ',0,-110.8917,32.1958
11/7/2011,Fresno,8,http://www.times-standard.com/localnews/ci_19287878,06,06,019,019,27000,277606,296,354202,427652,FRESNO,CA,CALIFORNIA,1,b'             ',1,0,8660,8660,0,b'             ',0,-119.7929,36.7806
11/6/2011,Honolulu,8,http://www.cbsnews.com/8301-201_162-57319477/5-arrests-as-occupy-atlanta-protesters-linger/,15,15,003,003,17000,359331,18,2952,371657,HONOLULU,HI,HAWAII,1,b'             ',1,0,1500,650,0,b'             ',0,-157.8609,21.31
11/6/2011,Riverside,11,http://www.tampabay.com/news/publicsafety/more-occupy-tampa-protesters-arrested-after-police-say-they-refuse-to/1200512,12,12,031,031,35160,301654,5,635230,635230,RIVERSIDE,FL,FLORIDA,2,b'             ',2,0,4000,7510,0,b'             ',0,-81.684,30.3127
11/6/2011,Fresno,13,http://www.katu.com/news/local/133375508.html,06,06,019,019,27000,277606,296,354202,427652,FRESNO,CA,CALIFORNIA,1,b'             ',1,0,8660,8660,0,b'             ',0,-119.7929,36.7806
11/6/2011,Santa Rosa,3,http://www.kpho.com/story/15979108/2-dozen-occupy-tucson-protesters-arrested,06,06,097,097,70098,220338,b'           ',113313,147595,SANTA ROSA,CA,CALIFORNIA,1,b'             ',1,0,8430,8430,0,b'             ',0,-122.7008,38.4486
11/6/2011,Orlando,12,http://abclocal.go.com/kfsn/story?section=news/local&id=8421156,12,12,095,095,53000,288240,106,164693,185951,ORLANDO,FL,FLORIDA,1,b'             ',1,0,7460,7460,0,b'             ',0,-81.3742,28.5047
11/5/2011,Dallas,8,http://www.hawaiinewsnow.com/story/15972458/police-arrest-occupy-honolulu-protestors,48,48,113,113,19000,1380944,b'           ',1006877,1188580,DALLAS,TX,TEXAS,1,b'             ',1,0,13460,13460,0,b'             ',0,-96.7652,32.7942
11/5/2011,Asheville,4,http://latimesblogs.latimes.com/lanow/2011/11/riverside-police-arrest-protesters.html,37,37,021,021,02140,1018864,2134,61607,68889,DOWNTOWN ASHEVILLE,NC,NORTH CAROLINA,1,b'             ',1,0,6030,6030,0,b'             ',0,-82.5514,35.5953
11/5/2011,New York,20,http://www.fresnobee.com/2011/11/06/2604635/occupy-fresno-protesters-released.html,36,36,017,017,b'       ',946252,112,0,8008278,NEW YORK,NY,NEW YORK,b'             ',b'             ',b'              ',0,0,0,0,b'             ',0,-73.96542,40.78232
11/5/2011,Atlanta,20,http://abclocal.go.com/kgo/story?section=news/local/north_bay&id=8420841,13,13,121,121,04000,351615,1016,0,486411,ATLANTA,GA,GEORGIA,1,b'             ',1,0,10000,10000,0,b'             ',0,-84.39035,33.74884
11/5/2011,Boston,4,"http://www.orlandosentinel.com/news/local/breakingnews/os-occupy-orlando-protester-arrests-20111106,0,6744320.story",25,25,025,025,07000,617565,20,574283,589141,BOSTON,MA,MASSACHUSETTS,1,b'             ',1,0,3170,2320,0,b'             ',0,-71.06667,42.31667
11/5/2011,Worcester,21,http://www.wfaa.com/news/business/Eight-arrests-at-Dallas-bank-protest-133302483.html,25,25,027,027,82000,617867,480,169759,172648,WORCESTER,MA,MASSACHUSETTS,1,b'             ',1,0,3160,2310,0,b'             ',0,-71.8089,42.2696
11/5/2011,Colorado Springs,2,http://www.citizen-times.com/article/20111105/NEWS01/111105010/Four-more-Occupy-Asheville-protesters-arrested?odyssey=nav%7Chead,08,08,041,041,16000,204797,6008,281140,360890,COLORADO SPRINGS,CO,COLORADO,1,+,1+,0,188,0,0,L,158,-104.7599,38.8632
11/5/2011,Anchorage,1,http://online.wsj.com/article/AP5e930647af1142f594dd3aa52a80ca68.html,02,02,020,020,03000,1398242,101,226338,260283,ANCHORAGE,AK,ALASKA,1,b'             ',1,0,3170,3170,0,b'             ',0,-149.1864,61.1784
11/5/2011,Phoenix,3,http://www.usatoday.com/news/nation/story/2011-11-06/occupy-atlanta/51088102/1,04,04,013,013,55000,44784,1072,983403,1321045,PHOENIX,AZ,ARIZONA,1,b'             ',1,0,9000,1790,0,b'             ',0,-112.0714,33.5425
11/5/2011,Lincoln,4,http://bostonglobe.com/metro/2011/11/05/four-occupy-boston-protesters-arrested/fzFtjWYWFuyaVzBxTwtUhM/story.html,31,31,109,109,28000,1898422,b'           ',191972,225581,LINCOLN,NE,NEBRASKA,1,b'             ',1,0,5400,5400,0,b'             ',0,-96.6882,40.8164
11/4/2011,Olympia,2,http://www.thebostonchannel.com/news/29698294/detail.html,53,53,067,067,51300,1533353,130,33840,42514,OLYMPIA,WA,WASHINGTON,1,b'             ',1,0,4090,4090,0,b'             ',0,-122.8938,47.0419
11/4/2011,Washington,6,http://www.gazette.com/articles/police-127990-springs-occupy.html,11,11,001,001,50000,531871,18,606900,572059,WASHINGTON,DC,DISTRICT,1,b'             ',1,0,3400,10,0,b'             ',0,-77.0162,38.9051
11/4/2011,Tulsa,23,http://www.adn.com/2011/11/05/2156477/at-least-one-arrested-at-occupy.html,40,40,143,143,75000,1100962,b'           ',367302,393049,TULSA,OK,OKLAHOMA,1,b'             ',1,0,500,-20,0,b'             ',0,-95.9225,36.1339
11/3/2011,New York,15,http://www.azcentral.com/community/phoenix/articles/2011/11/05/20111105occupy-phoenix.html,36,36,017,017,b'       ',946252,112,0,8008278,NEW YORK,NY,NEW YORK,b'             ',b'             ',b'              ',0,0,0,0,b'             ',0,-73.96542,40.78232
11/3/2011,Rochester,50,http://journalstar.com/news/local/crime-and-courts/article_a8b637ac-23c7-5201-8b43-9db88cdfdc11.html,36,36,055,055,63000,962684,b'           ',231636,219773,ROCHESTER,NY,NEW YORK,1,b'             ',1,0,9630,9630,0,b'             ',0,-77.6158,43.1687
11/3/2011,Asheville,24,http://www.theolympian.com/2011/11/04/1864744/5-occupy-washington-tents-removed.html,37,37,021,021,02140,1018864,2134,61607,68889,DOWNTOWN ASHEVILLE,NC,NORTH CAROLINA,1,b'             ',1,0,6030,6030,0,b'             ',0,-82.5514,35.5953
11/3/2011,Oakland,80,http://www.washingtonpost.com/local/occupy-dc-in-it-for-the-long-haul/2011/11/15/gIQANwsbPN_story.html,06,06,001,001,53000,0600153,b'           ',372242,399484,OAKLAND,CA,CALIFORNIA,1,b'             ',1,0,8680,8680,0,b'             ',0,-122.2245,37.7715
11/3/2011,Philadelphia,10,http://www.fox23.com/news/local/story/10-more-Occupy-Tulsa-protesters-arrested/DJTmfpvX1UCvToA6LABr-A.cspx,42,42,101,101,b'       ',1209052,b'           ',0,1209052,PHILADELPHIA,PA,PENNSYLVANIA,b'             ',b'             ',1,0,13080,0,0,b'             ',0,-75.1347,40.0068
11/3/2011,Detroit,2,http://www.nydailynews.com/new-york/a-dozen-occupy-wall-street-protesters-arrested-goldman-sachs-article-1.971807,26,26,163,163,22000,2616322,b'           ',1027974,951270,SOUTHWEST DETROIT,MI,MICHIGAN,3,b'             ',3,0,2500,6170,0,b'             ',0,-83.11,42.33
11/3/2011,Seattle,7,http://online.wsj.com/article/AP0a8a4587cb9248069302427f59a92905.html,53,53,033,033,63000,1512650,350,516259,563374,SEATTLE,WA,WASHINGTON,1,b'             ',1,0,4260,4260,0,b'             ',0,-122.3503,47.6218
11/2/2011,Milwaukee,3,http://www.citizen-times.com/article/20111103/NEWS01/111103001/Asheville-police-arrest-24-Occupy-Asheville-members?odyssey=mod%7Cmostview,55,55,079,079,75125,1574469,670,20958,21256,SOUTH MILWAUKEE,WI,WISCONSIN,1,b'             ',1,0,5890,5890,0,b'             ',0,-87.8622,42.9129
11/2/2011,Omaha,3,http://www.insidebayarea.com/ci_19255292,31,31,055,055,37000,835483,1060,335795,390007,OMAHA,NE,NEBRASKA,1,b'             ',1,0,5410,5410,0,b'             ',0,-96.0117,41.2639
11/2/2011,Cleveland,1,http://www.philly.com/philly/news/pennsylvania/133125738.html,39,39,035,035,16000,1066654,690,505616,478403,CLEVELAND,OH,OHIO,1,b'             ',1,0,10470,10470,0,b'             ',0,-81.6785,41.4797
11/2/2011,Palm Desert,1,http://detroit.cbslocal.com/2011/11/03/occupy-detroit-protestors-arrested-at-wayne-state/,06,06,065,065,55184,0606555,b'           ',23252,41155,PALM DESERT,CA,CALIFORNIA,1,b'             ',1,0,6180,6180,0,b'             ',0,-116.3754,33.7332
11/2/2011,Toledo,2,http://blog.seattlepi.com/thebigblog/2011/11/03/photos-occupy-seattle-protesters-clash-with-police/,39,39,095,095,77000,1067015,615,332943,313619,TOLEDO,OH,OHIO,1,b'             ',1,0,10450,10450,0,b'             ',0,-83.5816,41.6639
11/1/2011,Palm Desert,9,http://www.jsonline.com/news/milwaukee/js-photographer-arrested-while-covering-occupy-milwaukee-protest-133090133.html,06,06,065,065,55184,0606555,b'           ',23252,41155,PALM DESERT,CA,CALIFORNIA,1,b'             ',1,0,6180,6180,0,b'             ',0,-116.3754,33.7332
